date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2014-05-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1900.0,0.8036
2014-05-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,miscellaneous food,Sugar,KG,actual,Retail,MGA,2120.0,0.8966
2014-05-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,non-food,Fuel (kerosene),L,actual,Retail,MGA,3075.0,1.3005
2014-05-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3943.0,1.6676
2014-05-15,Melaky,Maintirano,Melaky (Region),-18.054355,44.034362,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Melaky,Maintirano,Melaky (Region),-18.054355,44.034362,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1238.5,0.5238
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1767.0,0.7473
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,miscellaneous food,Sugar,KG,actual,Retail,MGA,2539.5,1.074
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,non-food,Fuel (kerosene),L,actual,Retail,MGA,2840.0,1.2011
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3933.0,1.6634
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1099.0,0.4648
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2200.0,0.9304
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,miscellaneous food,Sugar,KG,actual,Retail,MGA,2400.0,1.015
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,non-food,Fuel (kerosene),L,actual,Retail,MGA,2691.75,1.1384
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Sava,Sambava,Sava (Region),-14.266667,50.166667,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4200.0,1.7763
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1172.75,0.496
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2050.0,0.867
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,miscellaneous food,Sugar,KG,actual,Retail,MGA,2133.0,0.9021
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,non-food,Fuel (kerosene),L,actual,Retail,MGA,2957.0,1.2506
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4330.0,1.8313
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,cereals and tubers,Rice (local),KG,actual,Retail,MGA,925.5,0.3914
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2000.0,0.8458
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,miscellaneous food,Sugar,KG,actual,Retail,MGA,2680.0,1.1334
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,non-food,Fuel (kerosene),L,actual,Retail,MGA,2651.75,1.1215
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4230.0,1.789
2014-05-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1131.75,0.4786
2014-05-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,miscellaneous food,Sugar,KG,actual,Retail,MGA,2240.0,0.9473
2014-05-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2096
2014-05-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,non-food,Fuel (kerosene),L,actual,Retail,MGA,2777.0,1.1745
2014-05-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5056
2014-05-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3925.0,1.66
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,cereals and tubers,Rice (local),KG,actual,Retail,MGA,884.75,0.3761
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1166.75,0.496
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,miscellaneous food,Sugar,KG,actual,Retail,MGA,4128.5,1.755
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2158
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,non-food,Fuel (kerosene),L,actual,Retail,MGA,2212.5,0.9405
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5133
2014-06-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,oil and fats,Oil (vegetable),L,actual,Retail,MGA,1853.75,0.788
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1110.0,0.4719
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1700.0,0.7227
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,miscellaneous food,Sugar,KG,actual,Retail,MGA,4291.0,1.8241
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2158
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,non-food,Fuel (kerosene),L,actual,Retail,MGA,2557.0,1.087
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5133
2014-06-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,oil and fats,Oil (vegetable),L,actual,Retail,MGA,1967.0,0.8362
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1205.0,0.5122
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1800.0,0.7652
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,miscellaneous food,Sugar,KG,actual,Retail,MGA,4100.0,1.7429
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2158
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,non-food,Fuel (kerosene),L,actual,Retail,MGA,2268.0,0.9641
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5133
2014-06-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4270.0,1.8152
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1235.5,0.5252
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1844.75,0.7842
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,miscellaneous food,Sugar,KG,actual,Retail,MGA,2043.75,0.8688
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (diesel),L,actual,Retail,MGA,2860.0,1.2158
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (kerosene),L,actual,Retail,MGA,2467.0,1.0487
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3560.0,1.5133
2014-06-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4150.0,1.7642
2014-06-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1327.5,0.5643
2014-06-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1833.0,0.7792
2014-06-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,miscellaneous food,Sugar,KG,actual,Retail,MGA,2650.0,1.1265
